t,R,D_eff,M_tau,R_ok,D_ok,M_ok,Pi_window,Access_all,dataset,subject,condition,eyes,recording,filename,band
54.14,0.10027288913434705,16.04541529895466,0.0022252167330249393,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
55.644,0.09106784425901222,16.45833004452228,0.0023218956926475782,False,True,True,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
57.148,0.09065351069412539,18.048953868065585,0.0020642435493399133,False,True,True,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
58.652,0.10104578623193758,17.022443433355438,0.0021466905586240933,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
60.156,0.10470642613392715,16.576941230945,0.002019465842775451,True,True,False,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
61.66,0.09453791538479955,16.90507175403068,0.0020570748646076714,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
63.164,0.086966418940304,18.58173828270017,0.0022565580138005845,False,True,True,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
64.668,0.1079972518604772,18.485881296705656,0.003717931802914444,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
66.172,0.11124174661531556,18.683791155283743,0.0035677084650892065,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
67.676,0.08505752578567871,20.301978249259346,0.0018970424999195845,False,False,False,0.0,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
69.18,0.08690366956002751,15.726394347536319,0.0017828034599300514,False,True,False,0.3333333333333333,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
70.684,0.08952539311897562,14.937986190389319,0.0019484526288738007,False,False,False,0.0,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
72.188,0.09696818519545965,16.90681135296141,0.0027072395530603273,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
73.692,0.11163287776965365,17.02214726015607,0.0026065660585288314,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
75.196,0.09745872719954779,15.824008956026683,0.002187270006940424,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
76.7,0.09280165609605805,15.037457421599544,0.001959086028673813,True,False,False,0.3333333333333333,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
78.204,0.09682106352845019,16.0021511676218,0.0019890414073432034,True,True,False,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
79.708,0.08597472734627265,16.35324282749638,0.002216561328376239,False,True,True,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
81.212,0.0845460153519636,15.882014813700389,0.001927568024154376,False,True,False,0.3333333333333333,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
82.716,0.1009534675026617,14.95106990177407,0.0025349188908126916,True,False,True,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
84.22,0.10679324538766219,16.32680955714221,0.002544141063708668,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
85.724,0.11066834022865298,16.515769440178644,0.0029826869923385052,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
87.228,0.10788142004828111,15.169151321963602,0.003131011526753864,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
88.732,0.09257413150256438,15.484149514610879,0.0022245367535194,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
90.236,0.09628701898885629,14.455665042062346,0.0024553118673784013,True,False,True,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
91.74,0.0941480420171204,15.501206133003537,0.0024484757835115736,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
93.244,0.0896437515717934,14.259518004648223,0.0022538482248687206,False,False,True,0.3333333333333333,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
94.748,0.09266465829390885,14.444264001105699,0.0031510478255714447,True,False,True,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
96.252,0.08873830071679963,15.91898802959878,0.0030011882163231266,False,True,True,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
97.756,0.08064017556072421,17.123446278593565,0.0020942644031951697,False,True,True,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
99.26,0.08398632748155284,18.66842043824553,0.0019233986921401494,False,True,False,0.3333333333333333,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
100.764,0.09384256620571713,15.368604597646254,0.0021782297710530242,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
102.268,0.09235579564249749,14.094519359189158,0.002630993360689248,True,False,True,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
103.772,0.08765929600145853,17.024980341144893,0.0022438810115704725,False,True,True,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
105.276,0.09527826650302731,20.396015833355413,0.003036170586337203,True,False,True,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
106.78,0.09887500825374813,17.4118762263346,0.0029994177850627456,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
108.284,0.10188594784953775,14.445684159027952,0.0026134648666532446,True,False,True,0.6666666666666666,0,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
109.788,0.10508344805369722,15.307250338151222,0.00330223394002493,True,True,True,1.0,1,FarnesKetamine,300,awake,closed,3,300_20161214_0003eyesClosed_afterICA.set,gamma
1.5,0.10703399419782336,17.045293247076128,0.00222104202252289,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
3.004,0.10214842575117922,17.52072697455292,0.0020800990364042886,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
4.508,0.09869303300327933,18.132916231063728,0.0021185040406729284,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
6.012,0.09285973156975676,17.95540233007876,0.0021366485680905127,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
7.516,0.09273401458305856,18.746318761126123,0.002501075538787815,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
9.02,0.09532981877804422,18.52729611224297,0.002115664450177092,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
10.524,0.09882542995312682,18.487874148605467,0.0016121809822116824,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
12.028,0.09378576377194243,19.09638021590626,0.002023415703074261,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
13.532,0.08530708685688448,17.955053005770775,0.002210779809558833,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
15.036,0.09529075333357807,15.821971139311856,0.0024003370724830363,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
16.54,0.09838970560310319,17.66652978724125,0.0021136832658299283,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
18.044,0.10165625612981864,18.70482734524093,0.0022761558525799183,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
19.548,0.10477087759794196,16.83219661348902,0.0027575721361899545,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
21.052,0.08313924557315167,17.699889573853348,0.0024447543208650493,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
22.556,0.07495005767180096,16.458754123558496,0.001729915612180988,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
24.06,0.09073476389803264,17.38205928233096,0.0021310526911218616,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
25.564,0.09407179616758615,18.270284428100478,0.0020200093026221818,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
27.068,0.08637995438060123,17.557096819435408,0.0016270289308478458,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
28.572,0.09543178387175907,17.348009552251153,0.002194292391368163,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
30.076,0.09539330444091615,16.32830001224235,0.0020824029674501587,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
31.58,0.09694754252987318,16.168011088475144,0.0024450778272268165,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
33.084,0.09254033531857199,17.56859803697377,0.00244213169434474,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
34.588,0.08473878715131426,16.599939683135577,0.0016846730145387693,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
36.092,0.08217042614547146,16.20698314897247,0.0018096986443989613,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
37.596,0.08066442345348337,16.51614983550897,0.001841076957706297,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
39.1,0.08982045157100818,15.93876806028624,0.002240020136449348,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
40.604,0.10029756114083492,15.989614488268112,0.003120226487923388,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
42.108,0.09498624180593716,16.204089949518234,0.0029443438462148593,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
43.612,0.0894087523234799,14.359822036068097,0.0017759892443849816,False,False,False,0.0,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
45.116,0.10169447727102894,14.698933457147465,0.0022629952650233785,True,False,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
46.62,0.09577990843598559,15.573567199639092,0.0023626059716698117,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
48.124,0.09037069940886124,16.0343933771821,0.0022161530551060445,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
49.628,0.0948241986292103,16.274350439958216,0.002821740723942272,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
51.132,0.09192548341778968,14.929178834774167,0.0024156411705431955,True,False,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
52.636,0.08965763796950822,15.764861443656475,0.0017773912946011591,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
54.14,0.09308099009157297,17.31218370005182,0.0016360625727405078,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
55.644,0.08956406008945297,17.535620075079883,0.0016739536197419105,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
57.148,0.08458022258381928,17.009463478880196,0.0019108763263485328,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
58.652,0.08516241331020903,15.575885561767079,0.001878374354958336,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
60.156,0.09001531251212049,17.705355198754344,0.0015087719776574074,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
61.66,0.08961121236963779,18.526608282317103,0.0016432588549123708,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
63.164,0.08305951476279397,16.75369320387631,0.0015977772106911346,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
64.668,0.08491501044519434,15.922251537482522,0.0013238137014267087,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
66.172,0.0879710220654974,16.25084434274224,0.0016389299283839278,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
67.676,0.0912062551852981,16.41478798172778,0.0022331624474141182,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
69.18,0.09242363108547447,17.389651432872284,0.0024337048263671376,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
70.684,0.09568880431426979,16.195919247619724,0.0021036808319545644,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
72.188,0.09978792734284701,17.934128850332264,0.002247506300779484,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
73.692,0.106165548695431,16.749238048431888,0.004003345497890033,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
75.196,0.1022471101267298,17.17912833112671,0.003713830137061695,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
76.7,0.09541700257525025,19.653198251627302,0.0020821345299438026,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
78.204,0.08845418551807005,17.30523358955625,0.0017106621951632798,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
79.708,0.08915337910999611,15.730815988938856,0.0019142513053107837,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
81.212,0.09595849757418543,15.995709059736894,0.0024162497428353432,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
82.716,0.09716691050527466,17.58911389504367,0.002178147082547423,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
84.22,0.09722638142591543,19.519469490610522,0.0020889405140298817,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
85.724,0.08950235279655226,19.27147223300448,0.0019148444828808089,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
87.228,0.09028352480265595,19.528843929327557,0.00230059993950854,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
88.732,0.09386023196081913,16.954303001874855,0.0024577390351791005,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
90.236,0.10487236066573945,15.282845520607442,0.004062824492325986,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
91.74,0.12099067842099129,16.700662591278267,0.004707909871372711,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
93.244,0.10286231638942682,18.823491578640358,0.002918379371228645,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
94.748,0.08592698484860505,19.539170251976934,0.0014232232637657394,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
96.252,0.08603176853104068,16.309773713744594,0.001783170247535202,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
97.756,0.07746426063703866,14.036953242504572,0.001850740173265838,False,False,False,0.0,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
99.26,0.08518186050296458,16.09223127076494,0.0025934028515197604,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
100.764,0.08926173918671895,16.698721148932336,0.002493668269205492,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
102.268,0.08697828913131804,14.434968457527527,0.00185912306169728,False,False,False,0.0,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
103.772,0.09180717097141303,14.133640328116602,0.001873950753713591,True,False,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
105.276,0.09344136397364813,16.70647693849674,0.0021240880870689156,True,True,True,1.0,1,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
106.78,0.09051718562770801,17.865875751371373,0.002091653682151224,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
108.284,0.0882302936548596,18.5853398868075,0.0017087215922539757,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
109.788,0.08985383665888615,18.00908102100979,0.002159959696173815,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,open,6,300_20161214_0006eyesOpen_afterICA.set,gamma
1.5,0.08421893238401532,17.49553533910355,0.0021781024866788725,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
3.004,0.09748024409883847,17.859088912282452,0.0030719461924629526,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
4.508,0.10220860611797622,14.251351786219352,0.0027275823447125594,True,False,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
6.012,0.09740362104075949,14.15146155936725,0.002314860973122545,True,False,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
7.516,0.09899574268914459,17.41750879390617,0.0022077534045455613,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
9.02,0.09931052878708396,17.24856453782017,0.0015656212386537165,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
10.524,0.10231009803782122,16.393619664494054,0.0018067599466736345,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
12.028,0.09174371275687036,17.474910822054873,0.002665855528635105,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
13.532,0.08644824606960817,18.072435512377826,0.002526143147300731,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
15.036,0.08793825005961453,18.58957729557958,0.0023572721207565667,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
16.54,0.08816396966139649,20.014204426731844,0.002647423960226695,False,False,True,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
18.044,0.09693030785536003,17.446575794780614,0.0022035408270437203,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
19.548,0.10973228185578378,15.55714868113427,0.0031306113546292367,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
21.052,0.11046038477028318,16.379015437952848,0.003496604806779356,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
22.556,0.09571810943648298,15.62444600841499,0.002147251645856691,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
24.06,0.08942695535708416,15.192794535621921,0.0018758913048892234,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
25.564,0.07949027397777253,14.552811851104236,0.001865736170998606,False,False,False,0.0,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
27.068,0.08549488425733513,15.413067167135415,0.0021336452252688895,False,True,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
28.572,0.11029020403801404,14.57636381359233,0.0024204398265264084,True,False,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
30.076,0.11857434440252174,14.636085950701922,0.0025037631787727323,True,False,True,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
31.58,0.10553770717840534,16.015606728109102,0.0027223789421446164,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
33.084,0.09885083874085705,16.332964197167463,0.0024919769892098776,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
34.588,0.09753635697620903,16.39024274494938,0.0022076277611463254,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
36.092,0.10186660693066828,17.51097349248264,0.002499209651373639,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
37.596,0.10466171859244082,17.581323298565298,0.0021280231374849645,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
39.1,0.08502522992623975,17.117562609015188,0.0015011541206353118,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
40.604,0.07349643676795277,18.421521990544033,0.0015796236502852504,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
42.108,0.08324166130958714,18.25714259312349,0.0018182020334890732,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
43.612,0.09805203717449704,16.671972709537744,0.0018224991443124396,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
45.116,0.09688949383073397,17.274730333586643,0.0020497004363764213,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
46.62,0.08627394389318645,18.55021448420624,0.001641706557451357,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
48.124,0.08695680689009744,18.4556628732069,0.0019840309113825583,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
49.628,0.09689128609788174,17.513407892206196,0.0024502877590355646,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
51.132,0.09908785211371592,17.676604304461268,0.0018864084069160193,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
52.636,0.0985924200738007,18.277202772169076,0.002521502974875527,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
54.14,0.10344274657329053,19.262429284096388,0.0026165801815426245,True,True,True,1.0,1,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
55.644,0.09656030186578968,16.26802798842467,0.0019960503566277136,True,True,False,0.6666666666666666,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
57.148,0.0795758632601614,16.038041428317896,0.001705460307141436,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
58.652,0.07741404616632301,17.411029490589968,0.0015199013159996292,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
60.156,0.08710480117651671,17.009398767882036,0.0017244542668055575,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
61.66,0.09079976896489973,17.816487433176324,0.0017298072243100127,False,True,False,0.3333333333333333,0,FarnesKetamine,300,ketamine,closed,7,300_20161214_0007eyesClosed_afterICA.set,gamma
