dataset,subject,condition,band,filename,run,source,metric,first,second,eyes,recording
DS005620,1064,sed2,gamma,sub-1064_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,M_tau,0.011017667584795115,0.01147021218780582,,
DS005620,1064,sed,gamma,sub-1064_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,Pi,0.034482758620689655,0.011494252873563218,,
DS005620,1064,sed,gamma,sub-1064_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,R,0.14546616205680166,0.14447267356137242,,
DS005620,1064,sed,gamma,sub-1064_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,D_eff,17.78003057523592,18.671616194712527,,
DS005620,1064,sed,gamma,sub-1064_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,M_tau,0.005814858880394387,0.005760749024425716,,
DS005620,1064,sed,gamma,sub-1064_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,Pi,0.27586206896551724,0.39080459770114945,,
DS005620,1064,sed,gamma,sub-1064_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,R,0.18132518794192853,0.18023264388262492,,
DS005620,1064,sed,gamma,sub-1064_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,D_eff,19.291800886840097,20.606573006178607,,
DS005620,1064,sed,gamma,sub-1064_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,M_tau,0.007528927998990981,0.008378123482498024,,
DS005620,1064,sed,gamma,sub-1064_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,Pi,0.5632183908045978,0.44827586206896547,,
DS005620,1064,sed,gamma,sub-1064_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,R,0.2064014820207359,0.18998217452916497,,
DS005620,1064,sed,gamma,sub-1064_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,D_eff,19.534623221896894,19.563241924492715,,
DS005620,1064,sed,gamma,sub-1064_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,M_tau,0.009011764632810951,0.008250970331449572,,
DS005620,1067,awake,gamma,sub-1067_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,Pi,0.7931034482758621,0.8620689655172413,,
DS005620,1067,awake,gamma,sub-1067_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,R,0.244918703111875,0.2517435122918727,,
DS005620,1067,awake,gamma,sub-1067_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,D_eff,16.895093587436907,13.644267284921444,,
DS005620,1067,awake,gamma,sub-1067_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,M_tau,0.012474377940240334,0.012802106742080212,,
DS005620,1067,sed2,gamma,sub-1067_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,Pi,0.0,0.0,,
DS005620,1067,sed2,gamma,sub-1067_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,R,0.15774203929881442,0.15004387100274977,,
DS005620,1067,sed2,gamma,sub-1067_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,D_eff,21.242660369663607,21.746748571262273,,
DS005620,1067,sed2,gamma,sub-1067_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,M_tau,0.0061961554677336,0.005704944783464826,,
DS005620,1067,sed2,gamma,sub-1067_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,Pi,0.14035087719298245,0.21052631578947367,,
DS005620,1067,sed2,gamma,sub-1067_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,R,0.1686910841891035,0.17140209346362784,,
DS005620,1067,sed2,gamma,sub-1067_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,D_eff,18.146849345410807,17.327079131578266,,
DS005620,1067,sed2,gamma,sub-1067_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,M_tau,0.007556176682578526,0.0070585660804434675,,
DS005620,1067,sed2,gamma,sub-1067_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,Pi,0.33333333333333326,0.22807017543859648,,
DS005620,1067,sed2,gamma,sub-1067_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,R,0.22184464483834074,0.2042447880479764,,
DS005620,1067,sed2,gamma,sub-1067_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,D_eff,17.253676958656747,16.797789074492137,,
DS005620,1067,sed2,gamma,sub-1067_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,M_tau,0.008884398420230722,0.007997344659606347,,
DS005620,1067,sed,gamma,sub-1067_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,Pi,0.011494252873563218,0.034482758620689655,,
DS005620,1067,sed,gamma,sub-1067_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,R,0.15529923951837102,0.16152530639087515,,
DS005620,1067,sed,gamma,sub-1067_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,D_eff,20.188948014600808,19.52968941511914,,
DS005620,1067,sed,gamma,sub-1067_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,M_tau,0.005688150966567851,0.005865184925075855,,
DS005620,1067,sed,gamma,sub-1067_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,Pi,0.08045977011494251,0.022988505747126436,,
DS005620,1067,sed,gamma,sub-1067_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,R,0.16330053597040184,0.1607165416094247,,
DS005620,1067,sed,gamma,sub-1067_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,D_eff,18.70705316077438,19.797711109246794,,
DS005620,1067,sed,gamma,sub-1067_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,M_tau,0.006846382284659103,0.006401553686391377,,
DS005620,1067,sed,gamma,sub-1067_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,Pi,0.011494252873563218,0.011494252873563218,,
DS005620,1067,sed,gamma,sub-1067_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,R,0.1775849577929188,0.16994445850792375,,
DS005620,1067,sed,gamma,sub-1067_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,D_eff,21.90771037393279,22.3040337203727,,
DS005620,1067,sed,gamma,sub-1067_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,M_tau,0.007825141855209964,0.007173786055947223,,
DS005620,1068,awake,gamma,sub-1068_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,Pi,0.8390804597701149,0.8160919540229884,,
DS005620,1068,awake,gamma,sub-1068_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,R,0.27327052292909104,0.21658201991117546,,
DS005620,1068,awake,gamma,sub-1068_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,D_eff,20.718063201992592,22.137038063948843,,
DS005620,1068,awake,gamma,sub-1068_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,M_tau,0.01565290495774564,0.010978795597295603,,
DS005620,1068,sed2,gamma,sub-1068_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,Pi,0.4385964912280702,0.42105263157894735,,
DS005620,1068,sed2,gamma,sub-1068_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,R,0.19024807071503486,0.1935160375248616,,
DS005620,1068,sed2,gamma,sub-1068_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,D_eff,19.40357677624478,18.428180902939516,,
DS005620,1068,sed2,gamma,sub-1068_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,M_tau,0.008685771893766426,0.008924188067076863,,
DS005620,1068,sed,gamma,sub-1068_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,Pi,0.48275862068965525,0.4137931034482759,,
DS005620,1068,sed,gamma,sub-1068_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,R,0.18816243702897475,0.18323236328683695,,
DS005620,1068,sed,gamma,sub-1068_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,D_eff,20.31954181027774,21.11966836485217,,
DS005620,1068,sed,gamma,sub-1068_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,M_tau,0.008550542130175047,0.007982505293818986,,
DS005620,1068,sed,gamma,sub-1068_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,Pi,0.5862068965517241,0.3448275862068966,,
DS005620,1068,sed,gamma,sub-1068_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,R,0.23587658890797691,0.1967108182319033,,
DS005620,1068,sed,gamma,sub-1068_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,D_eff,15.278230124638622,13.99571664605234,,
DS005620,1068,sed,gamma,sub-1068_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,M_tau,0.011170261072014647,0.008566094105082765,,
DS005620,1071,awake,gamma,sub-1071_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,Pi,0.8045977011494252,0.8505747126436782,,
DS005620,1071,awake,gamma,sub-1071_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,R,0.151167619043971,0.14767600304553857,,
DS005620,1071,awake,gamma,sub-1071_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,D_eff,21.899066649243768,21.40615780569311,,
DS005620,1071,awake,gamma,sub-1071_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,M_tau,0.006508854683212974,0.005731343449813344,,
DS005620,1071,sed2,gamma,sub-1071_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,Pi,0.42105263157894735,0.3684210526315789,,
DS005620,1071,sed2,gamma,sub-1071_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,R,0.13584688417387034,0.13149508620184747,,
DS005620,1071,sed2,gamma,sub-1071_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,D_eff,17.075921102786435,17.263769561219775,,
DS005620,1071,sed2,gamma,sub-1071_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,M_tau,0.004970261734820347,0.0049747751950804005,,
DS005620,1071,sed2,gamma,sub-1071_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,Pi,0.5789473684210525,0.5964912280701755,,
DS005620,1071,sed2,gamma,sub-1071_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,R,0.15442277370948213,0.17718153592839525,,
DS005620,1071,sed2,gamma,sub-1071_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,D_eff,14.770383292699881,16.344700845384793,,
DS005620,1071,sed2,gamma,sub-1071_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,M_tau,0.0066141909221479585,0.007242412723910948,,
DS005620,1071,sed2,gamma,sub-1071_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,Pi,0.5925925925925926,0.6140350877192983,,
DS005620,1071,sed2,gamma,sub-1071_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,R,0.17170197261939601,0.2075631218358332,,
DS005620,1071,sed2,gamma,sub-1071_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,D_eff,10.976231619841764,13.227680391753342,,
DS005620,1071,sed2,gamma,sub-1071_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,M_tau,0.006462589368906365,0.006957094983608995,,
DS005620,1071,sed,gamma,sub-1071_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,Pi,0.5977011494252873,0.6666666666666667,,
DS005620,1071,sed,gamma,sub-1071_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,R,0.15781459912350843,0.15299244276568635,,
DS005620,1071,sed,gamma,sub-1071_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,D_eff,18.737158121504265,19.02780982896347,,
DS005620,1071,sed,gamma,sub-1071_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,M_tau,0.006450293422575187,0.006747033686180376,,
DS005620,1071,sed,gamma,sub-1071_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,Pi,0.5402298850574712,0.49425287356321834,,
DS005620,1071,sed,gamma,sub-1071_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,R,0.14256393165023803,0.14319541594057403,,
DS005620,1071,sed,gamma,sub-1071_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,D_eff,11.56009077625443,12.703103462388832,,
DS005620,1071,sed,gamma,sub-1071_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,M_tau,0.005386138686957368,0.0054022397517542895,,
DS005620,1071,sed,gamma,sub-1071_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,Pi,0.6436781609195404,0.5632183908045977,,
DS005620,1071,sed,gamma,sub-1071_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,R,0.15994421885442736,0.21048305947125368,,
DS005620,1071,sed,gamma,sub-1071_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,D_eff,10.919989095419565,12.130698593835437,,
DS005620,1071,sed,gamma,sub-1071_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,M_tau,0.006393656679672131,0.006968419875236089,,
DS005620,1074,awake,gamma,sub-1074_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,Pi,0.7586206896551724,0.8965517241379312,,
DS005620,1074,awake,gamma,sub-1074_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,R,0.1628948161832744,0.18700597734529772,,
DS005620,1074,awake,gamma,sub-1074_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,D_eff,19.71378960184787,25.166366431243404,,
DS005620,1074,awake,gamma,sub-1074_task-awake_acq-EC_eeg.vhdr,,csd_phase_only,M_tau,0.0060832487659190585,0.008074693954099123,,
DS005620,1074,sed2,gamma,sub-1074_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,Pi,0.8421052631578947,0.8771929824561404,,
DS005620,1074,sed2,gamma,sub-1074_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,R,0.15640944871496973,0.15612368064410492,,
DS005620,1074,sed2,gamma,sub-1074_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,D_eff,25.94756782758592,25.607411439774115,,
DS005620,1074,sed2,gamma,sub-1074_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,M_tau,0.006610301277722928,0.006173139152692474,,
DS005620,1074,sed2,gamma,sub-1074_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,Pi,0.8070175438596491,0.7543859649122807,,
DS005620,1074,sed2,gamma,sub-1074_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,R,0.15238017587920588,0.14621620945764177,,
DS005620,1074,sed2,gamma,sub-1074_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,D_eff,23.569686147560468,24.312883718474186,,
DS005620,1074,sed2,gamma,sub-1074_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,M_tau,0.0061821504812118585,0.006267895985920243,,
DS005620,1074,sed2,gamma,sub-1074_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,Pi,0.7368421052631579,0.8070175438596492,,
DS005620,1074,sed2,gamma,sub-1074_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,R,0.158898683496929,0.15848701125114487,,
DS005620,1074,sed2,gamma,sub-1074_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,D_eff,21.990714947204754,22.97245095978217,,
DS005620,1074,sed2,gamma,sub-1074_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,M_tau,0.0061237829590460105,0.006437382197705889,,
DS005620,1074,sed,gamma,sub-1074_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,Pi,0.6666666666666667,0.793103448275862,,
DS005620,1074,sed,gamma,sub-1074_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,R,0.15628811132696635,0.15399966568070572,,
DS005620,1074,sed,gamma,sub-1074_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,D_eff,26.58312774411514,25.720281343318273,,
DS005620,1074,sed,gamma,sub-1074_task-sed_acq-rest_run-1_eeg.vhdr,1.0,csd_phase_only,M_tau,0.006432607739786915,0.006779705257320832,,
DS005620,1074,sed,gamma,sub-1074_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,Pi,0.7931034482758621,0.7471264367816091,,
DS005620,1074,sed,gamma,sub-1074_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,R,0.14920255196790483,0.14948969418944452,,
DS005620,1074,sed,gamma,sub-1074_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,D_eff,23.064038550319598,21.00287644219668,,
DS005620,1074,sed,gamma,sub-1074_task-sed_acq-rest_run-2_eeg.vhdr,2.0,csd_phase_only,M_tau,0.005698611507086989,0.005836378268806776,,
DS005620,1074,sed,gamma,sub-1074_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,Pi,0.7356321839080461,0.7241379310344828,,
DS005620,1074,sed,gamma,sub-1074_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,R,0.1643816784806473,0.16741296972275793,,
DS005620,1074,sed,gamma,sub-1074_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,D_eff,22.174139061573108,22.971378784391845,,
DS005620,1074,sed,gamma,sub-1074_task-sed_acq-rest_run-3_eeg.vhdr,3.0,csd_phase_only,M_tau,0.006942173612937699,0.007208130060267175,,
FarnesKetamine,210,awake,alpha,210_20161207_0002eyesOpen_afterICA.set,,ketamine_phase_only,Pi,0.9059829059829059,0.7350427350427352,open,2.0
FarnesKetamine,210,awake,alpha,210_20161207_0002eyesOpen_afterICA.set,,ketamine_phase_only,R,0.09036906450704506,0.08907761859426912,open,2.0
FarnesKetamine,210,awake,alpha,210_20161207_0002eyesOpen_afterICA.set,,ketamine_phase_only,D_eff,7.227345524930079,7.938837490159913,open,2.0
FarnesKetamine,210,awake,alpha,210_20161207_0002eyesOpen_afterICA.set,,ketamine_phase_only,M_tau,0.002020445231425697,0.0023492997563597366,open,2.0
FarnesKetamine,210,awake,alpha,210_20161207_0003eyesClosed_afterICA.set,,ketamine_phase_only,Pi,0.8518518518518519,0.8468468468468469,closed,3.0
FarnesKetamine,210,awake,alpha,210_20161207_0003eyesClosed_afterICA.set,,ketamine_phase_only,R,0.15338532458580556,0.15045674011394553,closed,3.0
FarnesKetamine,210,awake,alpha,210_20161207_0003eyesClosed_afterICA.set,,ketamine_phase_only,D_eff,4.838187983961337,4.35686206123698,closed,3.0
FarnesKetamine,210,awake,alpha,210_20161207_0003eyesClosed_afterICA.set,,ketamine_phase_only,M_tau,0.0032910678888895834,0.002966734680403403,closed,3.0
FarnesKetamine,210,ketamine,alpha,210_20161207_0007eyesCloed_afterICA.set,,ketamine_phase_only,Pi,0.8452380952380952,0.8620689655172413,closed,7.0
FarnesKetamine,210,ketamine,alpha,210_20161207_0007eyesCloed_afterICA.set,,ketamine_phase_only,R,0.16543897253999143,0.13888081038155656,closed,7.0
FarnesKetamine,210,ketamine,alpha,210_20161207_0007eyesCloed_afterICA.set,,ketamine_phase_only,D_eff,6.301326553855515,6.893438699086672,closed,7.0
FarnesKetamine,210,ketamine,alpha,210_20161207_0007eyesCloed_afterICA.set,,ketamine_phase_only,M_tau,0.0034061094033729323,0.0036596446851663517,closed,7.0
FarnesKetamine,219,awake,alpha,219_20161117_0002_eyespen_afterICA.set,,ketamine_phase_only,Pi,0.8611111111111112,0.927927927927928,open,2.0
FarnesKetamine,219,awake,alpha,219_20161117_0002_eyespen_afterICA.set,,ketamine_phase_only,R,0.08926553010115139,0.09370983024580595,open,2.0
FarnesKetamine,219,awake,alpha,219_20161117_0002_eyespen_afterICA.set,,ketamine_phase_only,D_eff,8.012062475416753,7.8124708871907185,open,2.0
FarnesKetamine,219,awake,alpha,219_20161117_0002_eyespen_afterICA.set,,ketamine_phase_only,M_tau,0.001945253099274658,0.0022336356778770183,open,2.0
FarnesKetamine,219,awake,alpha,219_20161117_0003_eyesClosed_afterICA.set,,ketamine_phase_only,Pi,0.7407407407407408,0.7837837837837839,closed,3.0
FarnesKetamine,219,awake,alpha,219_20161117_0003_eyesClosed_afterICA.set,,ketamine_phase_only,R,0.12135731101705595,0.09021655102262005,closed,3.0
FarnesKetamine,219,awake,alpha,219_20161117_0003_eyesClosed_afterICA.set,,ketamine_phase_only,D_eff,6.9805875076817365,8.628943171084813,closed,3.0
FarnesKetamine,219,awake,alpha,219_20161117_0003_eyesClosed_afterICA.set,,ketamine_phase_only,M_tau,0.00335874536129213,0.0021578049944540947,closed,3.0
FarnesKetamine,219,ketamine,alpha,219_20161117_0006_eyesopen_afterICA.set,,ketamine_phase_only,Pi,0.5925925925925926,0.5675675675675675,open,6.0
FarnesKetamine,219,ketamine,alpha,219_20161117_0006_eyesopen_afterICA.set,,ketamine_phase_only,R,0.08853541386222694,0.09282907188828632,open,6.0
FarnesKetamine,219,ketamine,alpha,219_20161117_0006_eyesopen_afterICA.set,,ketamine_phase_only,D_eff,10.186921694108637,10.341102137355602,open,6.0
FarnesKetamine,219,ketamine,alpha,219_20161117_0006_eyesopen_afterICA.set,,ketamine_phase_only,M_tau,0.0022957121012381946,0.0027586137532044355,open,6.0
FarnesKetamine,219,ketamine,alpha,219_20161117_0007_closedEyes_afterICA.set,,ketamine_phase_only,Pi,0.8730158730158729,0.8492063492063492,closed,7.0
FarnesKetamine,219,ketamine,alpha,219_20161117_0007_closedEyes_afterICA.set,,ketamine_phase_only,R,0.09674321582270709,0.10096856891027002,closed,7.0
FarnesKetamine,219,ketamine,alpha,219_20161117_0007_closedEyes_afterICA.set,,ketamine_phase_only,D_eff,8.072677098593461,8.119259522761837,closed,7.0
FarnesKetamine,219,ketamine,alpha,219_20161117_0007_closedEyes_afterICA.set,,ketamine_phase_only,M_tau,0.0023794100797742256,0.002914267050242209,closed,7.0
FarnesKetamine,249,awake,alpha,249_20161208_0002eyesOpen_afterICA.set,,ketamine_phase_only,Pi,0.8205128205128205,0.8034188034188033,open,2.0
FarnesKetamine,249,awake,alpha,249_20161208_0002eyesOpen_afterICA.set,,ketamine_phase_only,R,0.09154771193528315,0.10046237506670748,open,2.0
FarnesKetamine,249,awake,alpha,249_20161208_0002eyesOpen_afterICA.set,,ketamine_phase_only,D_eff,8.7972309705573,8.233380123994708,open,2.0
FarnesKetamine,249,awake,alpha,249_20161208_0002eyesOpen_afterICA.set,,ketamine_phase_only,M_tau,0.002208750848924831,0.0028511711458665203,open,2.0
FarnesKetamine,249,awake,alpha,249_20161208_0003EyesClosed_afterICA.set,,ketamine_phase_only,Pi,0.8888888888888891,0.8034188034188035,closed,3.0
FarnesKetamine,249,awake,alpha,249_20161208_0003EyesClosed_afterICA.set,,ketamine_phase_only,R,0.133105141062096,0.1572878232127368,closed,3.0
FarnesKetamine,249,awake,alpha,249_20161208_0003EyesClosed_afterICA.set,,ketamine_phase_only,D_eff,6.253791849581726,5.780202224678608,closed,3.0
FarnesKetamine,249,awake,alpha,249_20161208_0003EyesClosed_afterICA.set,,ketamine_phase_only,M_tau,0.00303033928573729,0.002868598981848205,closed,3.0
FarnesKetamine,249,ketamine,alpha,249_20161208_0006eyesOpen_afterICA.set,,ketamine_phase_only,Pi,0.6363636363636364,0.6740740740740742,open,6.0
FarnesKetamine,249,ketamine,alpha,249_20161208_0006eyesOpen_afterICA.set,,ketamine_phase_only,R,0.10349054055268062,0.09934744272976125,open,6.0
FarnesKetamine,249,ketamine,alpha,249_20161208_0006eyesOpen_afterICA.set,,ketamine_phase_only,D_eff,10.459280162682635,9.875794695704354,open,6.0
FarnesKetamine,249,ketamine,alpha,249_20161208_0006eyesOpen_afterICA.set,,ketamine_phase_only,M_tau,0.0027149738051281225,0.002285422788869564,open,6.0
FarnesKetamine,249,ketamine,alpha,249_20161208_0007eyesClosed_afterICA.set,,ketamine_phase_only,Pi,0.7272727272727273,0.7555555555555558,closed,7.0
FarnesKetamine,249,ketamine,alpha,249_20161208_0007eyesClosed_afterICA.set,,ketamine_phase_only,R,0.1538852670888253,0.13065559499445206,closed,7.0
FarnesKetamine,249,ketamine,alpha,249_20161208_0007eyesClosed_afterICA.set,,ketamine_phase_only,D_eff,7.117622832801287,7.548406620907686,closed,7.0
FarnesKetamine,249,ketamine,alpha,249_20161208_0007eyesClosed_afterICA.set,,ketamine_phase_only,M_tau,0.0046200758369167845,0.003638133929966367,closed,7.0
FarnesKetamine,251,awake,alpha,251_20170124_0002eyesOpen_afterICA.set,,ketamine_phase_only,Pi,0.8602150537634409,0.7311827956989249,open,2.0
FarnesKetamine,251,awake,alpha,251_20170124_0002eyesOpen_afterICA.set,,ketamine_phase_only,R,0.09480579328196065,0.09515593074278679,open,2.0
FarnesKetamine,251,awake,alpha,251_20170124_0002eyesOpen_afterICA.set,,ketamine_phase_only,D_eff,4.666296193330158,4.354476811791519,open,2.0
FarnesKetamine,251,awake,alpha,251_20170124_0002eyesOpen_afterICA.set,,ketamine_phase_only,M_tau,0.0022787703002438973,0.0027551292712393555,open,2.0
FarnesKetamine,251,awake,alpha,251_20170124_0003eyesClosed_afterICA.set,,ketamine_phase_only,Pi,0.8333333333333334,0.8738738738738737,closed,3.0
FarnesKetamine,251,awake,alpha,251_20170124_0003eyesClosed_afterICA.set,,ketamine_phase_only,R,0.1658947274576701,0.14735174889422628,closed,3.0
FarnesKetamine,251,awake,alpha,251_20170124_0003eyesClosed_afterICA.set,,ketamine_phase_only,D_eff,4.893655360858162,5.232585239072015,closed,3.0
FarnesKetamine,251,awake,alpha,251_20170124_0003eyesClosed_afterICA.set,,ketamine_phase_only,M_tau,0.004027296180155208,0.003887623714674178,closed,3.0
FarnesKetamine,251,ketamine,alpha,251_20170124_0006eyesOpen_afterICA.set,,ketamine_phase_only,Pi,0.6774193548387096,0.2365591397849462,open,6.0
FarnesKetamine,251,ketamine,alpha,251_20170124_0006eyesOpen_afterICA.set,,ketamine_phase_only,R,0.08865837549965361,0.07326954158009331,open,6.0
FarnesKetamine,251,ketamine,alpha,251_20170124_0006eyesOpen_afterICA.set,,ketamine_phase_only,D_eff,4.845833134201898,3.44623957331139,open,6.0
FarnesKetamine,251,ketamine,alpha,251_20170124_0006eyesOpen_afterICA.set,,ketamine_phase_only,M_tau,0.002178939270666694,0.0012219267735722901,open,6.0
FarnesKetamine,251,ketamine,alpha,251_20170124_0007eyesClosed_afterICA.set,,ketamine_phase_only,Pi,0.7745098039215685,0.7058823529411765,closed,7.0
FarnesKetamine,251,ketamine,alpha,251_20170124_0007eyesClosed_afterICA.set,,ketamine_phase_only,R,0.15894227001244343,0.1619100940778695,closed,7.0
FarnesKetamine,251,ketamine,alpha,251_20170124_0007eyesClosed_afterICA.set,,ketamine_phase_only,D_eff,5.844896977691376,6.029216152377935,closed,7.0
FarnesKetamine,251,ketamine,alpha,251_20170124_0007eyesClosed_afterICA.set,,ketamine_phase_only,M_tau,0.004431853991394444,0.004598350069763426,closed,7.0
FarnesKetamine,265,awake,alpha,265_20170112_0002eyesOpen_afterICA.set,,ketamine_phase_only,Pi,0.8888888888888888,0.7387387387387387,open,2.0
