t,R,D_eff,M_tau,R_ok,D_ok,M_ok,Pi_window,Access_all,subject,condition,filename,band
40.604,0.14778189153479576,66.48643604303254,0.00012337382843790551,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
42.108,0.15336107258883327,66.52594441728147,0.00021108107327512147,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
43.612,0.14323957263053794,66.49401198255946,0.0002569074148969731,False,True,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
45.116,0.1464836741326941,66.50923825035782,0.00020622250227771274,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
46.62,0.1461447138176064,66.4969329529786,0.0003466814669930271,False,True,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
48.124,0.15379819617243834,66.51659011378412,0.0003490187766093881,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
49.628,0.15068062043917488,66.52594931034038,0.0001569267482882577,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
51.132,0.15451627007807264,66.51908798428519,0.00026179454238596327,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
52.636,0.1506747457037685,66.5075713343642,0.0003118558980574821,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
54.14,0.1562810658029281,66.52423810675245,0.00015876559772753978,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
55.644,0.15413889807360281,66.52560350984177,0.0001376615099683985,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
57.148,0.14766964525688572,66.48323493306643,0.00025088827218270216,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
58.652,0.15427530776315848,66.54111091599701,0.0003159599726508373,True,False,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
60.156,0.15001727822166627,66.51752719131875,0.0002461286789770396,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
61.66,0.14937439991626364,66.51601190996598,0.00017806149405822218,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
63.164,0.14962511821296398,66.47861775881029,0.000194183030540684,True,False,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
64.668,0.15747138004654984,66.52391165937934,0.0001711583137070582,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
66.172,0.1564997153611,66.4904375915379,0.00017790861083269208,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
67.676,0.1535208016361822,66.48335972783576,0.0002616772898399936,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
69.18,0.14749643906130072,66.52190323771771,0.00044062164319250553,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
70.684,0.15640037449040242,66.52354091385497,0.00038221782957516227,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
72.188,0.15260292613301768,66.5031903676452,0.00020239771300699288,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
73.692,0.15023600318835825,66.5152942419486,0.0002566828593452814,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
75.196,0.14874858431387183,66.5268150869913,0.00025792785108443895,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
76.7,0.1627117289614215,66.52212583645773,0.00023997185219586293,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
78.204,0.1478166293978058,66.50189669966598,0.00029640421945478405,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
79.708,0.1380453568214673,66.46665931593766,0.00026692173037798307,False,False,True,0.3333333333333333,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
81.212,0.14487276547400635,66.47990581404657,0.00030060966521880774,False,False,True,0.3333333333333333,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
82.716,0.14787139574167332,66.47446360311821,0.00023664607804842156,True,False,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
84.22,0.14539045434108241,66.43630531730406,0.0001351585830264423,False,False,False,0.0,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
85.724,0.1548904262172972,66.50247231989357,0.0001245768900170651,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
87.228,0.1644741784099544,66.53434712866897,0.00021545771095427173,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
1.5,0.15191639003265064,66.5045906455102,0.001457485128967581,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
3.004,0.16589409213408157,66.51768163864787,0.0005524064681376471,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
4.508,0.17123158196524052,66.52472427438927,0.0002630959129012777,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
6.012,0.16064200957640365,66.5258476231006,0.00032393927476835366,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
7.516,0.16445029660602326,66.52471388799341,0.00022798220552912922,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
9.02,0.16153384897470882,66.50442979937495,9.649369622143173e-05,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
10.524,0.16422970900008263,66.54448665399673,0.00011734452215853601,True,False,False,0.3333333333333333,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
12.028,0.17496244565901478,66.53850273286658,0.00020265731840160797,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
13.532,0.17333844111123023,66.54860755139782,0.0001907549851465504,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
15.036,0.15967916696545173,66.51586425232438,0.00011881334036915233,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
16.54,0.15164601472845868,66.48323822672207,0.00019489821810781356,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
18.044,0.16468698806988855,66.48094691883587,0.0002818155579615881,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
19.548,0.1754145780376234,66.51847874158447,0.00021189375202350128,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
21.052,0.1645418414712027,66.53278725076176,0.00015757941477629605,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
22.556,0.1550305997835888,66.51217625962731,0.00022590296719658784,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
24.06,0.15498533536910425,66.48691599899689,0.0001725480746960318,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
25.564,0.16352238434084743,66.51141973981457,9.315528630384809e-05,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
27.068,0.1780394632895338,66.54059813110489,0.00015969793061281368,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
28.572,0.1915588661197205,66.56022335772009,0.00020518020813809794,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
30.076,0.17644013105150094,66.55266095648744,0.00014833065799167594,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
31.58,0.1583298069519286,66.51150655768912,0.00020653135465978475,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
33.084,0.1754231172741819,66.55125997784086,0.0002656013789263596,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
34.588,0.16284899253157484,66.526089773622,0.00018333014644212781,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
36.092,0.15051467570007984,66.47082278691623,0.00010958269620163765,True,False,False,0.3333333333333333,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
37.596,0.15444269144206826,66.52013525581481,9.644287156911809e-05,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
39.1,0.15676792299015102,66.5195956458117,0.00010562438904390507,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
40.604,0.1582353955385446,66.52104448280234,0.00012725167928889498,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
42.108,0.17537350659843767,66.49835766283132,0.0001758744522509282,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
43.612,0.16996042484571447,66.52089743647493,0.0002717569199689904,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
45.116,0.16108732373009296,66.51964740057831,0.00021858318744320582,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
46.62,0.15972150324654977,66.5411365392186,0.00013637726799125015,True,False,False,0.3333333333333333,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
48.124,0.15424856398701692,66.50121241032444,0.0002496928807192266,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
49.628,0.15826469743981617,66.52273428363706,0.00022258430861467015,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
51.132,0.15295232698011046,66.49219770689909,0.0002753569153337683,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
52.636,0.15232210153315678,66.51304820001393,0.00024901980338497097,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
54.14,0.15843874580704304,66.5469628931479,0.00025941572585463257,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
55.644,0.16170418865026276,66.51513291312352,0.00035210578625611774,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
57.148,0.1645287408423679,66.52945978332671,0.0002946660774816733,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
58.652,0.16340491697254342,66.52845965155305,0.00029816851756640626,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
60.156,0.15877199301395553,66.52122287928682,0.0002271591349695606,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
61.66,0.15648360449916912,66.54294978174292,0.0009004776839913774,True,False,False,0.3333333333333333,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
63.164,0.1636851288088776,66.5570720459386,0.0008792452307146735,True,False,False,0.3333333333333333,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
64.668,0.15676170409924187,66.52688578112027,0.0001374500538236713,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
66.172,0.1713201649096879,66.52073612646869,0.00013376984087895655,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
67.676,0.16250771569005204,66.48544558458603,0.00013236497557703923,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
69.18,0.1490379063649377,66.47027275135945,0.0002444393366136826,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
70.684,0.15613555934212592,66.52905390409707,0.00037092983358657584,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
72.188,0.15226984486226774,66.49897631424764,0.0002971207252026001,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
73.692,0.15811759230412478,66.5228364937803,0.00013830477254331923,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
75.196,0.15585545150004038,66.49135922109889,0.0003032672221325623,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
76.7,0.16441388341370838,66.52654075249944,0.00028576855882855244,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
78.204,0.15067665623326354,66.50749290810455,0.00018698401125207497,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
79.708,0.1563703184138823,66.48816534190148,0.00021182397163280534,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
81.212,0.16137142371421873,66.51807986828904,0.0001899856357642565,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
82.716,0.16460244494061815,66.51821148476688,0.00018392704946488685,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
84.22,0.1545929729250854,66.4650687630516,0.00012276133662301043,True,False,False,0.3333333333333333,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
85.724,0.1564576341213138,66.52023872115903,0.00013524125496627742,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,gamma
87.228,0.15610394129472685,66.49719225578484,0.000406099249679183,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,gamma
1.5,0.19736845368040878,66.51778575095041,0.0020528069260154075,True,True,False,0.6666666666666666,0,25,baseline,25-2010-anest 20100422 133.003.set,alpha
3.004,0.20392669652731,66.50434792731643,0.0005421641076276678,True,True,False,0.6666666666666666,0,25,baseline,25-2010-anest 20100422 133.003.set,alpha
4.508,0.20158656007703182,66.51508797172997,0.0006134215324186743,True,True,False,0.6666666666666666,0,25,baseline,25-2010-anest 20100422 133.003.set,alpha
6.012,0.19870389417752377,66.50795735645285,0.0003714515815383223,True,True,True,1.0,1,25,baseline,25-2010-anest 20100422 133.003.set,alpha
7.516,0.21187993928265975,66.49035684679133,0.00029181765002462136,True,False,True,0.6666666666666666,0,25,baseline,25-2010-anest 20100422 133.003.set,alpha
9.02,0.2214271861173811,66.53585117914038,0.0002575906622931508,True,True,True,1.0,1,25,baseline,25-2010-anest 20100422 133.003.set,alpha
10.524,0.2133880988218707,66.50671471909659,0.0003117410722121186,True,True,True,1.0,1,25,baseline,25-2010-anest 20100422 133.003.set,alpha
12.028,0.20907899243221675,66.5115110957963,0.00023525487843461035,True,True,True,1.0,1,25,baseline,25-2010-anest 20100422 133.003.set,alpha
13.532,0.20258039821863746,66.52744516275278,0.00022475739339121673,True,True,True,1.0,1,25,baseline,25-2010-anest 20100422 133.003.set,alpha
15.036,0.18900788098970184,66.52566713315596,0.0003274513981372659,False,True,True,0.6666666666666666,0,25,baseline,25-2010-anest 20100422 133.003.set,alpha
16.54,0.19296858802176514,66.51831249689602,0.0002937860038682343,False,True,True,0.6666666666666666,0,25,baseline,25-2010-anest 20100422 133.003.set,alpha
18.044,0.20589534025399922,66.52090249846037,0.00014805893085674,True,True,False,0.6666666666666666,0,25,baseline,25-2010-anest 20100422 133.003.set,alpha
19.548,0.21340318061418875,66.51494184747513,0.00019350274856442094,True,True,True,1.0,1,25,baseline,25-2010-anest 20100422 133.003.set,alpha
21.052,0.2048390940368523,66.52020245954505,0.00023361560251818037,True,True,True,1.0,1,25,baseline,25-2010-anest 20100422 133.003.set,alpha
22.556,0.20504456292867063,66.51682446248948,0.0002457562773296868,True,True,True,1.0,1,25,baseline,25-2010-anest 20100422 133.003.set,alpha
24.06,0.20387261680971738,66.52651823301032,0.00023020968324520848,True,True,True,1.0,1,25,baseline,25-2010-anest 20100422 133.003.set,alpha
25.564,0.20345812464361904,66.53817260116301,0.00023856245652195693,True,False,True,0.6666666666666666,0,25,baseline,25-2010-anest 20100422 133.003.set,alpha
27.068,0.20134405605577907,66.52246690517313,0.0003287794985124669,True,True,True,1.0,1,25,baseline,25-2010-anest 20100422 133.003.set,alpha
28.572,0.20621105949475835,66.54287453454009,0.00024780619897629057,True,False,True,0.6666666666666666,0,25,baseline,25-2010-anest 20100422 133.003.set,alpha
30.076,0.19477627972464345,66.5172863909002,0.00022674155029632967,True,True,True,1.0,1,25,baseline,25-2010-anest 20100422 133.003.set,alpha
31.58,0.18641448278214579,66.51489131990957,0.0002895533835004667,False,True,True,0.6666666666666666,0,25,baseline,25-2010-anest 20100422 133.003.set,alpha
33.084,0.19660818308439992,66.49807176101766,0.0002860557356357288,True,False,True,0.6666666666666666,0,25,baseline,25-2010-anest 20100422 133.003.set,alpha
34.588,0.2110327850535511,66.51094669035353,0.00035651436695437113,True,True,True,1.0,1,25,baseline,25-2010-anest 20100422 133.003.set,alpha
36.092,0.20954231390799238,66.509915122351,0.00033539840595483685,True,True,True,1.0,1,25,baseline,25-2010-anest 20100422 133.003.set,alpha
